INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED,Year,Phase,TSEAMCET (BiPC) -2023 LAST RANK STATEMENT FINAL  PHASE,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,TSEAMCET(BiPC)-2023 LAST RANK STATEMENT FIRST PHASE,TGEAPCET(Bi.P.C)-2024 LAST RANK STATEMENT FINAL PHASE,Unnamed,Unnamed_1,Unnamed_2,Unnamed_3,Unnamed_4,Unnamed_5,Unnamed_6,Unnamed_7,Unnamed_8,Unnamed_9,Unnamed_10,Unnamed_11,Unnamed_12,Unnamed_13,Unnamed_14,Unnamed_15,Unnamed_16,Unnamed_17,Unnamed_18,Unnamed_19,Unnamed_20,Unnamed_21,Unnamed_22,Unnamed_23,Unnamed_24,Unnamed_25,Unnamed_26,Unnamed_27,KUCP,K U COLLEGE OF PHARMACEUTICAL SCIENCES,WARANGAL,HNK,UNIV,1974,PHB,B. PHARMACY,11340,11340_1,14541,19635,17389,17389_1,11340_2,11340_3,14218,14218_1,25480,32025,24433,24433_1,21798,21798_1,27674,27674_1,45000,KU,TRNP,TRINITY COLLEGE OF PHARMACY,PEDDAPALLY,PDL,PVT,2004,50833,50833_1,72360,72360_1,71057,71057_1,50833_2,50833_3,67548,67548_1,56408,56408_1,69400,69400_1,79373,79373_1,59417,59417_1,60000,SVHU,TGEAPCET (Bi.P.C)-2024 LAST RANK STATEMENT FIRST PHASE,20710,20710_1,17442,17442_1,25480_1,17443,17443_1,19479,19479_1,TRPM,TEEGALA RAMI REDDY COLL OF PHARMACY,MIRPET,RR,2006,PDB,PHARM - D (Bi.,15426,15426_1,28657,34237,24541,24541_1,15426_2,15426_3,22370,22370_1,19160,19160_1,22338,22338_1,25546,35913,18014,18898,68000,JNTUH,Inst Code,Institute Name,Place,Dist Code,Co Education,College Type,Year of Estab,Branch Code,Branch Name,Tuition Fee,Affiliated To
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOMMA INST OF PHARMACY,KHAMMAM,KHM,COED,PVT,2010,PDB,PHARM - D (Bi.P.C. STREAM),24963,24963,62505,62505,40662,40662,24963,24963,30069,32708,24963,32983,36797,36797,40388,40388,24963,24963,68000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOMMA INST OF PHARMACY,KHAMMAM,KHM,COED,PVT,2010,PHB,B. PHARMACY (Bi.P.C. STREAM),49959,49959,71570,73148,69200,72257,49959,49959,71283,71283,56357,56357,66591,66591,68074,68074,56803,62363,50400,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHASKAR PHARMACY COLLEGE,YENKAPALLY,RR,COED,PVT,2007,PDB,PHARM - D (Bi.P.C. STREAM),9883,9883,20261,20261,11285,11285,9883,9883,12652,12652,9883,9883,16142,16142,16746,19836,12004,12004,80000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHASKAR PHARMACY COLLEGE,YENKAPALLY,RR,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),23295,23295,39221,39221,32523,32523,52387,52387,29761,29761,25618,27918,40095,40095,43909,43909,40323,40323,65000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRILLIANT GRAMMER SCHOOL EDNL SOC GRP OF INSTNS,HAYATHNAGAR,RR,COED,PVT,2009,PHB,B. PHARMACY (Bi.P.C. STREAM),34568,34568,52393,55703,50501,50501,34568,38125,42429,42429,36465,37758,48308,48308,56575,56575,71911,71911,90000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROWNS COLL OF PHARMACY,KHAMMAM,KHM,COED,PVT,2004,PDB,PHARM - D (Bi.P.C. STREAM),20527,20527,27281,27281,31025,31025,20527,20527,28662,28662,20527,29429,35031,35031,24926,24926,20527,20527,68000,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROWNS COLL OF PHARMACY,KHAMMAM,KHM,COED,PVT,2004,PHB,B. PHARMACY (Bi.P.C. STREAM),44862,44862,62914,65764,61382,61382,50421,50421,56608,56608,64178,64178,56641,56641,71899,71899,47110,60629,60000,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,BME,BIO-MEDICAL ENGINEERING (Bi.P.C. STREAM),7073,7073,18756,18756,9966,9966,7073,7073,8839,8839,13994,13994,12745,13087,7726,7726,14557,14557,135000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BVRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B V RAJU INSTITUTE OF TECHNOLOGY,NARSAPUR,MED,COED,PVT,1997,PHS,PHARMACEUTICAL ENGINEERING (Bi.P.C. STREAM),14238,14238,33942,33942,21619,21619,14238,14238,15763,17182,14238,14279,30166,30166,14238,19674,20636,20636,135000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BVRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARE COLL OF PHARMACY,OGLAPUR,WGL,COED,PVT,2005,PDB,PHARM - D (Bi.P.C. STREAM),18557,18557,32381,32381,25236,26582,18557,18557,18557,26623,18557,21317,23051,23051,31586,31586,31684,31684,75000,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARE COLL OF PHARMACY,OGLAPUR,WGL,COED,PVT,2005,PHB,B. PHARMACY (Bi.P.C. STREAM),40760,40760,72262,72262,71394,71394,40760,44274,57423,57423,58076,58076,64394,64394,67618,67618,40760,40760,65000,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILKUR BALAJI COLLEGE OF PHARMACY,CHILKUR,RR,COED,PVT,2007,PDB,PHARM - D (Bi.P.C. STREAM),7832,9914,16454,16454,14375,14375,7832,9914,14017,14017,7832,9914,21494,21494,19011,19011,21374,21374,68000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILKUR BALAJI COLLEGE OF PHARMACY,CHILKUR,RR,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),27825,27825,44428,44428,34853,34853,27825,57973,32734,32734,35231,35231,43224,43224,40562,40562,65112,65112,50000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY,GANDIPET,RR,COED,PVT,1979,BTB,BIO-TECHNOLOGY (Bi.P.C. STREAM),4954,4954,10661,10661,7923,7923,10774,10774,6228,6228,5573,5573,11965,11965,12861,12861,8995,8995,165000,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SREE CHAITANYA INST OF PHARM SCI,KARIMNAGAR,KRM,COED,PVT,2008,PDB,PHARM - D (Bi.P.C. STREAM),16109,16109,16109,35004,26246,26246,16109,16109,20509,20509,19450,19450,27108,27108,33070,35961,37283,37283,75000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SREE CHAITANYA INST OF PHARM SCI,KARIMNAGAR,KRM,COED,PVT,2008,PHB,B. PHARMACY (Bi.P.C. STREAM),33157,33157,51326,51326,63810,63810,33157,33157,56999,56999,39947,39947,56692,56692,70645,70645,70210,70210,45000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHAITANYA INST OF PHARM SCI,KAZIPET,HNK,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),38513,38513,58895,58895,56984,56984,57428,57428,56737,56737,59241,70577,59061,59061,61490,61490,38513,38513,55000,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C M R COLL OF PHARMACY,KANDLAKOYA,MDL,COED,PVT,2005,PDB,PHARM - D (Bi.P.C. STREAM),6614,6614,12135,12135,6614,8200,6614,6614,8685,8685,12607,12607,11867,11867,9686,9686,11913,11913,100000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C M R COLL OF PHARMACY,KANDLAKOYA,MDL,COED,PVT,2005,PHB,B. PHARMACY (Bi.P.C. STREAM),15626,15626,23963,23963,24252,24252,15626,15626,19742,20185,24527,24527,26967,26967,30789,30789,30842,30842,110000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVM COLLEGE OF PHARMACY,KARIMNAGAR,KRM,COED,PVT,2009,PDB,PHARM - D (Bi.P.C. STREAM),16625,16664,29987,36957,22179,22179,16625,23466,23658,23658,21815,21815,28937,28937,36265,36265,45828,64698,68000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVM COLLEGE OF PHARMACY,KARIMNAGAR,KRM,COED,PVT,2009,PHB,B. PHARMACY (Bi.P.C. STREAM),38699,38699,57841,57841,63949,63949,38699,38699,60256,60256,47283,47283,61719,61719,71904,71904,38699,38699,55000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS-,GHATKESAR,MDL,COED,PVT,2002,PDB,PHARM - D (Bi.P.C. STREAM),4949,4949,9215,9215,6897,6897,4949,4949,5480,5480,4949,8063,9133,9133,10015,10819,8806,8806,68000,ANURAG UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAVNSURR CAOGL UL NOFIV EENRGSIGTY) (FORMERLY ANURAG GRP OF INSTNS-,GHATKESAR,MDL,COED,PVT,2002,PHB,B. PHARMACY (Bi.P.C. STREAM),12988,12988,16868,16868,17351,17351,12988,46787,16459,16459,20237,20237,18161,18161,23408,23408,24455,24455,85000,ANURAG UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDVHSARN CVOALNLT OHFA ERNI GINGS)T OF PHARM SCI,KOTHAGUDEM,KGM,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),46347,46347,69726,69726,73716,73716,52058,52058,64460,64460,74340,74340,73598,73598,72595,72595,46347,46347,52000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHANVANTHARI COLLEGE OF PHARM SCI,MAHABUBNAGAR,MBN,COED,PVT,2008,PDB,PHARM - D (Bi.P.C. STREAM),16631,17456,19435,20804,26105,26105,16631,17456,23858,23858,21336,21336,32779,32779,31720,31720,29583,31781,68000,PLMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHANVANTHARI COLLEGE OF PHARM SCI,MAHABUBNAGAR,MBN,COED,PVT,2008,PHB,B. PHARMACY (Bi.P.C. STREAM),27042,27042,38105,38105,42580,42580,27042,30768,32156,32156,28371,30726,45354,45354,48708,48708,58924,58924,60000,PLMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNVP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,BTB,BIO-TECHNOLOGY (Bi.P.C. STREAM),8001,8001,15677,15677,12525,12525,18489,18489,15111,15111,17747,24108,22604,22604,18077,18077,19620,19620,100000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,PHS,PHARMACEUTICAL ENGINEERING (Bi.P.C. STREAM),28053,28053,59874,59874,49396,49396,28053,28053,41684,45445,38273,47239,40739,40739,48997,48997,28053,28053,100000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATE INSTITUTE OF PHARAMACEUTICAL SCIENCES,KODAD,SRP,COED,PVT,2008,PDB,PHARM - D (Bi.P.C. STREAM),17818,17818,61762,69564,17818,28372,28601,28601,27103,27103,27433,27433,27636,27636,23615,25912,17818,64786,68000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATE INSTITUTE OF PHARAMACEUTICAL SCIENCES,KODAD,SRP,COED,PVT,2008,PHB,B. PHARMACY (Bi.P.C. STREAM),41566,41566,72573,72573,71895,71895,41566,50878,57248,57248,58936,66527,63316,63316,67142,67142,61279,68309,90000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GATP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLOBAL COLLEGE OF PHARMACY,CHILKUR,RR,COED,PVT,2007,PDB,PHARM - D (Bi.P.C. STREAM),4186,4186,27928,27928,21081,21081,4186,4186,15447,15447,4186,16018,24265,24265,26171,26171,17026,19547,68000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLOBAL COLLEGE OF PHARMACY,CHILKUR,RR,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),29960,29960,51274,51274,47682,47682,36764,36764,43116,43116,34352,34352,49406,49406,56116,56116,54514,54514,75000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GURRAM BALANARSAIAH INST OF PHARMACY,GHATKESAR,MDL,COED,PVT,2007,PDB,PHARM - D (Bi.P.C. STREAM),8852,10759,21173,24770,19591,19591,8852,10759,15106,15106,18099,18099,20468,20468,20801,20801,15593,15593,68000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GURRAM BALANARSAIAH INST OF PHARMACY,GHATKESAR,MDL,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),29321,29321,49437,51099,41601,47234,29321,63082,37127,37127,37060,37060,43785,43785,47325,47325,70817,70817,65000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEETHANJALI COLL OF PHARM,KEESARA,MDL,COED,PVT,2007,PDB,PHARM - D (Bi.P.C. STREAM),11165,11165,14031,14944,15493,15493,11165,11165,15114,16296,11338,11338,12879,12879,16073,16073,13392,18599,125000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEETHANJALI COLL OF PHARM,KEESARA,MDL,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),22265,22265,38011,38011,29591,29591,22265,23053,27270,27270,28305,28305,37399,37399,40256,40256,71532,71532,90000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GYANA JYOTHI COLLEGE OF PHARMACY,UPPAL,MDL,COED,PVT,2007,PHB,B. PHARMACY (Bi.P.C. STREAM),30554,30554,49717,49717,40579,40579,65281,65281,36397,36397,35209,35209,45968,45968,49160,49160,36789,61064,55000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GJCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLAND INST OF PHARACEUTICAL SCIENCES,KOTHAPET,MED,COED,PVT,2009,PHB,B. PHARMACY (Bi.P.C. STREAM),36298,36298,66404,66404,54683,54683,48357,49148,42680,42680,47067,47067,53681,53681,57783,57783,70015,70015,50000,JNTUH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PDB,PHARM - D (Bi.P.C. STREAM),5516,5516,10710,10710,7753,8218,5516,5516,5754,7129,6766,6766,9577,9577,14593,14593,9774,9774,78000,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,COED,PVT,1995,PHB,B. PHARMACY (Bi.P.C. STREAM),12289,12289,17465,18328,14790,17808,12289,12289,18213,18213,17955,17955,21733,21733,25023,25023,20051,20051,95000,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,LAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOKARAJU RANGARAJU COLLEGE OF PHARMACY,BACHUPALLI,MDL,COED,PVT,2003,PHB,B. PHARMACY (Bi.P.C. STREAM),11810,11810,21359,21359,17448,17448,11810,11810,15519,15519,18233,18233,21450,21450,22189,22189,22975,22975,75000,OU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRCP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
